source,transaction,city,page,title,price_text,price_dh,surface_m2,price_m2,rooms,bedrooms,bathrooms,location,url,raw_text
mubawab,vente,Casablanca,57,Villa Moderne de 993 m2 avec Vue Mer à ANFA,16 500 000 DH,16500000,993,16616.31,7,4.0,3,ANFA Anfa,https://www.mubawab.ma/fr/a/6880840/villa-moderne-de-993-m2-avec-vue-mer-%C3%A0-anfa,"16 500 000 DH Villa Moderne de 993 m2 avec Vue Mer à ANFA Anfa, Casablanca 993 m² 7 Pièces 4 Chambres 3 Salles de bains Jardin Vue sur mer Piscine Belle villa de 993 m2 de terrain, et 650 m2 de construction, villa construite récemment, située dans une ruelle calme à anfa avec une très belle vue sur mer. La villa dispose de tout le confort pour une habitation agréable. Très bonne affaire à saisir !!! Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Bureau à louer – Boulevard Bir Anzarane,30 000 DH,30000,140,214.29,1,3.0,1,,https://www.mubawab.ma/fr/a/8324301/bureau-%C3%A0-louer-%E2%80%93-boulevard-bir-anzarane,"30 000 DH Bureau à louer – Boulevard Bir Anzarane Maârif, Casablanca 140 m² 1 Pièce 3 Chambres 1 Salle de bain Garage Situé au 4ème étage, ce bureau lumineux de 215 m² offre un espace idéal pour développer vos activités professionnelles. Place de garage incluse pour plus de confort et de praticité. prix: 30 000 dhs /HT Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa exceptionnelle vue mer à vendre ou à louer,22 000 000 DH,22000000,800,27500.0,7,4.0,5,vendre ou à louer Anfa,https://www.mubawab.ma/fr/a/8289721/villa-exceptionnelle-vue-mer-%C3%A0-vendre-ou-%C3%A0-louer,"22 000 000 DH Villa exceptionnelle vue mer à vendre ou à louer Anfa, Casablanca 800 m² 7 Pièces 4 Chambres 5 Salles de bains Jardin Terrasse Garage Ascenseur Vue sur mer Piscine Concierge Chambre rangement Entre-seul Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Vente d’une propriété exceptionnelle front mer à Ain Diab Coup de cœur pour cette magnifique villa aux finitions ultra modernes avec une vue à couper le souffle sur l’océan -Superficie habitable 800m2 sur 4 niveaux -Superficie terrain 600m2 La villa est construite sur 4 niveaux et dispose d'un ascenseur pour faciliter l'accès à tous les étages RDC -Hall d’entrée -4 suites dont une magnifique suite parentale avec un très grand dressing , une... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Très bel appartement vide sur mer,5 500 000 DH,5500000,220,25000.0,7,3.0,3,,https://www.mubawab.ma/fr/a/7501279/tr%C3%A8s-bel-appartement-vide-sur-mer,"5 500 000 DH Très bel appartement vide sur mer Ain Diab, Casablanca 220 m² 7 Pièces 3 Chambres 3 Salles de bains Terrasse Garage Ascenseur Vue sur mer Concierge Salon Marocain Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Affaire à saisir pour cet appartement à vendre. Prix 5500000 DH. 7 pièces, 3 salles de bains, surface 214 m2 plus terasse. 3 chambres. 6ème étage. Moins de 5 ans. Revêtement: Marbre. Résidence sécurisée et porte blindée. Le bien dispose également d'une antenne parabolique et d'un beau salon marocain traditionnel. Cet appartement est proposé à la vente à Ain Diab. Parfaitement équipé avec chauffage central et double vitrage. Vue imprenable sur l... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Duplex à vendre avec terrasse ensoleillée,1 590 000 DH,1590000,138,11521.74,3,2.0,2,vendre avec terrasse ensoleillée Les princesses,https://www.mubawab.ma/fr/a/8324237/duplex-%C3%A0-vendre-avec-terrasse-ensoleill%C3%A9e,"1 590 000 DH Duplex à vendre avec terrasse ensoleillée Les princesses, Casablanca 138 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Cheminée À vendre Appartement situé dans une impasse calme du quartier Les Princesses, à deux pas de BIM, cet appartement en duplex rez-de-chaussée et sous-sol a une superficie totale de 138 m², dont 14 m² de terrasse. Il se compose de : Une grande réception avec cheminée au 1er niveau Une trés grande cuisine avec accès à la terrasse Deux chambres Une salle de bain commune Un vestiaire invités Toutes les chambres donnent sur une grande terrasse expo... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa à vendre à Californie 4 chambre et piscine,15 000 000 DH,15000000,1069,14031.81,7,4.0,2,,https://www.mubawab.ma/fr/a/8287201/villa-%C3%A0-vendre-%C3%A0-californie-4-chambre-et-piscine,"15 000 000 DH Villa à vendre à Californie 4 chambre et piscine Californie, Casablanca 1069 m² 7 Pièces 4 Chambres 2 Salles de bains Jardin Terrasse Garage Piscine Entre-seul Cheminée Climatisation Chauffage central À vendre – Villa à Californie (zone la plus prisée du quartier) Caractéristiques principales : • Superficie construite : 500 m² • Terrain : 1 069 m² • Orientation jardin : plein sud • Prix : 15 000 000 DHS RDC • Triple salon lumineux avec cheminée et vue sur la piscine • Cuisine • Terrasse extérieure donnant sur le jardin Étage • 4 chambres • 2 salles de bain Sous-sol • Chambre du personnel • Salle de bain • Pièce de stockage ⸻... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa de 400 m2 à longchamps,7 500 000 DH,7500000,400,18750.0,6,2.0,2,,https://www.mubawab.ma/fr/a/6880845/villa-de-400-m2-%C3%A0-longchamps,"7 500 000 DH Villa de 400 m2 à longchamps Longchamps (Hay Al Hanâa), Casablanca 400 m² 6 Pièces 2 Chambres 2 Salles de bains Jardin Villa à restaurer ou à démolir dans une impasse au beau côté de longchamps, étalée sur un terrain de 400 m2. A VOIR !!! Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Appartement haut standing boulevard ghandi,3 296 000 DH,3296000,206,16000.0,4,3.0,2,,https://www.mubawab.ma/fr/a/8324189/appartement-haut-standing-boulevard-ghandi,"3 296 000 DH Appartement haut standing boulevard ghandi Maârif Extension, Casablanca 206 m² 4 Pièces 3 Chambres 2 Salles de bains Garage Ascenseur Cheminée Climatisation Double vitrage APPARTEMENT HAUT STANDING – BOULEVARD GHANDI – EMPLACEMENT PREMIUM Situé en plein Boulevard Ghandi, à quelques mètres seulement du rond-point Oulmess, cet appartement bénéficie d’un emplacement stratégique au cœur de Casablanca, avec toutes les commodités accessibles à pied (commerces, écoles, restaurants, axes principaux). Un cadre de vie alliant confort, espace et accessibilité Caractéristiques du bien : • Superficie : 206 m² • 3 chambres... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Triplex Villa de 400 m2 à Val d'anfa,7 500 000 DH,7500000,400,18750.0,8,4.0,2,Val d'anfa Anfa,https://www.mubawab.ma/fr/a/6881376/triplex-villa-de-400-m2-%C3%A0-val-d-anfa,"7 500 000 DH Triplex Villa de 400 m2 à Val d'anfa Anfa, Casablanca 400 m² 8 Pièces 4 Chambres 2 Salles de bains Jardin Triplex avec un grand jardin au quartier de val d'anfa. Excellent emplacement dans une impasse calme. A VOIR Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa Commerciale de 1025 m2 à Bd La Corniche,18 000 000 DH,18000000,1025,17560.98,8,4.0,2,Bd La Corniche Anfa,https://www.mubawab.ma/fr/a/6881497/villa-commerciale-de-1025-m2-%C3%A0-bd-la-corniche,"18 000 000 DH Villa Commerciale de 1025 m2 à Bd La Corniche Anfa, Casablanca 1025 m² 8 Pièces 4 Chambres 2 Salles de bains Villa d'une très grande visibilité, angle, en plein l'artère commercial de la corniche, pas loin de Anfa place, excellent emplacement pour tout type de commerce, linéaire commercial LCS, CUS 50 % Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,A vendre sublime appartement de 260m² à Triangle d'or,5 300 000 DH,5300000,260,20384.62,6,4.0,3,Triangle d'or Triangle d'Or,https://www.mubawab.ma/fr/a/8193682/a-vendre-sublime-appartement-de-260m%C2%B2-%C3%A0-triangle-d-or,"5 300 000 DH A vendre sublime appartement de 260m² à Triangle d'or Triangle d'Or, Casablanca 260 m² 6 Pièces 4 Chambres 3 Salles de bains Terrasse Garage Ascenseur Concierge Cheminée Climatisation Cuisine équipée A vendre un sublime appartement dans le très prisé quartier de Triangle d'or Dans une ruelle au calme près du Bd Sijilmassi Au 5ème et dernier étage sans vis à vis Très lumineux et Rénové Grand Balcon filant donnant sur le salon Triple Salon très spacieux 1 Suite parentale (grande chambre avec dressing et salle de bain) 3 chambres avec placard 2 Salles de bain Cuisine équipée avec une buanderie 1 chambre de personnel avec sa salle de bain 1 gran... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Appartement à rénover avec fort potentiel Maarif,1 350 000 DH,1350000,85,15882.35,3,2.0,2,rénover avec fort potentiel Maarif Maârif,https://www.mubawab.ma/fr/a/8324088/appartement-%C3%A0-r%C3%A9nover-avec-fort-potentiel-maarif,"1 350 000 DH Appartement à rénover avec fort potentiel Maarif Maârif, Casablanca 85 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Façade extérieure Situé dans un emplacement stratégique au cœur du quartier Maarif, sur Ibrahim Nakhai, cet appartement de 85 m² représente une excellente opportunité d’investissement ou de résidence principale. Il se compose de : 2 chambres à coucher Un salon avec balcon Une salle de bain Une salle d’eau Une place de parking Grâce à son fort potentiel, cet appartement est idéal pour un projet de rénovation sur mesure, dans un quartier recherché et proche de to... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa Commerciale de 733 m2 à Bd Ghandi,14 000 000 DH,14000000,733,19099.59,8,4.0,2,Bd Ghandi Oasis,https://www.mubawab.ma/fr/a/6881496/villa-commerciale-de-733-m2-%C3%A0-bd-ghandi,"14 000 000 DH Villa Commerciale de 733 m2 à Bd Ghandi Oasis, Casablanca 733 m² 8 Pièces 4 Chambres 2 Salles de bains Villa angle en plein l'artère commercial de Ghandi, grande visibilité, la villa est proche du café Napoléon, stationnement disponible. linéaire commercial LCS, CUS 50 % Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Un superbe appartement Californie – Résidence fermée – Pisci...,2 800 000 DH,2800000,112,25000.0,2,3.0,3,,https://www.mubawab.ma/fr/a/8258271/un-superbe-appartement-californie-%E2%80%93-r%C3%A9sidence-ferm%C3%A9e-%E2%80%93-piscine-%E2%80%93-s%C3%A9curis%C3%A9e-24-24-%E2%80%93-ensoleill%C3%A9-%E2%80%93-sans-vis-%C3%A0-vis,"2 800 000 DH Un superbe appartement Californie – Résidence fermée – Pisci... Californie, Casablanca 112 m² 2 Pièces 3 Chambres 3 Salles de bains Jardin Terrasse Garage Ascenseur Piscine Concierge Cuisine équipée Four Un appartement bien situe au quatrième étage d’une résidence ferme ,et 2 places au garage titré Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa de 1055 m2 TRES BONNE AFFAIRE,9 800 000 DH,9800000,1055,9289.1,8,4.0,4,,https://www.mubawab.ma/fr/a/7082392/villa-de-1055-m2-tres-bonne-affaire,"9 800 000 DH Villa de 1055 m2 TRES BONNE AFFAIRE Californie, Casablanca 1055 m² 8 Pièces 4 Chambres 4 Salles de bains Jardin Piscine Villa de 1055 m2 de terrain, et 750 m2 de construction sur 3 niveaux, nécessite un rafraichissement, très bien située à Californie dans une rue calme, bien orientée, belle distribution.....AFFAIRE A SAISIR VITE !!! Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villas Polo,13 000 000 DH,13000000,474,27426.16,6,3.0,4,,https://www.mubawab.ma/fr/a/8323981/villas-polo,"13 000 000 DH Villas Polo Polo, Casablanca 474 m² 6 Pièces 3 Chambres 4 Salles de bains Jardin Terrasse Garage Piscine Chambre rangement Meublé Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Découvrez cette somptueuse villa située à Polo, dans un quartier très prisé alliant élégance et tranquillité. Édifiée sur un terrain de 544 m² avec une surface habitable de 474 m², cette villa contemporaine sur deux niveaux se distingue comme une véritable œuvre architecturale. Conçue avec des matériaux de haute qualité, elle offre un parfait équilibre entre modernité, confort et raffinement. Vous serez séduit par ses finitions soignées et... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa Moderne de 1100 m2 à Californie,16 500 000 DH,16500000,1100,15000.0,8,4.0,3,Californie Californie,https://www.mubawab.ma/fr/a/6881585/villa-moderne-de-1100-m2-%C3%A0-californie,"16 500 000 DH Villa Moderne de 1100 m2 à Californie Californie, Casablanca 1100 m² 8 Pièces 4 Chambres 3 Salles de bains Jardin Piscine Belle villa moderne construite en 2016, très bien située au quartier de californie dans une ruelle tranquille, bonne orientation et distribution. A découvrir. Photos sur demande Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Villa Commerciale de 1120 m2 à Bd Panoramique,15 000 000 DH,15000000,1120,13392.86,8,4.0,3,Bd Panoramique Californie,https://www.mubawab.ma/fr/a/6881506/villa-commerciale-de-1120-m2-%C3%A0-bd-panoramique,"15 000 000 DH Villa Commerciale de 1120 m2 à Bd Panoramique Californie, Casablanca 1120 m² 8 Pièces 4 Chambres 3 Salles de bains Jardin Villa de 1120 m2 en plein l'artère commercial panoramique, à côté Amoud et sport plaza, excellent emplacement, grande visibilité, linéaire commercial LCS , CUS 50% Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Big appartement triangle d'or,3 800 000 DH,3800000,207,18357.49,1,3.0,3,,https://www.mubawab.ma/fr/a/8323740/big-appartement-triangle-d-or,"3 800 000 DH Big appartement triangle d'or Triangle d'Or, Casablanca 207 m² 1 Pièce 3 Chambres 3 Salles de bains Terrasse Garage Ascenseur Concierge Salon Marocain Salon européen Climatisation Cuisine équipée BIEN D’EXCEPTION À FORT POTENTIEL – TRIANGLE D’OR RACINE – CASABLANCA Investisseurs avertis & amateurs de prestige, voici une opportunité ultra rare au cœur du secteur le plus recherché de Casablanca. Racine – Rond-point des Sports – Triangle d’Or Appartement dans son jus à rénover, offrant une base idéale pour un projet haut standing. Un appartement de 207 m², situé au 3ᵉ étage traversant, avec des volumes exceptionnels et une luminosité na... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,"Appartement à Vendre de 116.0 m² à Casablanca, La Gironde",1 350 000 DH,1350000,0,,4,2.0,2,,https://www.mubawab.ma/fr/a/8323910/appartement-%C3%A0-vendre-de-116-0-m%C2%B2-%C3%A0-casablanca-la-gironde,"1 350 000 DH Appartement à Vendre de 116.0 m² à Casablanca, La Gironde La Gironde, Casablanca 116 m² 4 Pièces 2 Chambres 2 Salles de bains Garage Ascenseur Nouvelle annonce de Vente d'un appartement à Casablanca, dans le quartier La Gironde. Cette propriété spacieuse offre une surface de 116.0m² au 5 étage Ce bien lumineux est idéal. Prix attractif de 1350000 Dhs Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,"Appartement à Vendre de 84.0 m² à Casablanca, Gauthier",1 250 000 DH,1250000,0,,4,2.0,2,,https://www.mubawab.ma/fr/a/8323907/appartement-%C3%A0-vendre-de-84-0-m%C2%B2-%C3%A0-casablanca-gauthier,"1 250 000 DH Appartement à Vendre de 84.0 m² à Casablanca, Gauthier Gauthier, Casablanca 84 m² 4 Pièces 2 Chambres 2 Salles de bains Nouvelle annonce de Vente d'un appartement à Casablanca, dans le quartier Bourgogne (Sidi Belyout). Cette propriété spacieuse offre une surface de 84.0m² au 2 étage Ce bien lumineux est idéal. Prix attractif de 1250000 Dhs Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,"Appartement à Vendre de 113.0 m² à Casablanca, Derb Ghalef",1 450 000 DH,1450000,0,,5,3.0,2,,https://www.mubawab.ma/fr/a/8323899/appartement-%C3%A0-vendre-de-113-0-m%C2%B2-%C3%A0-casablanca-derb-ghalef,"1 450 000 DH Appartement à Vendre de 113.0 m² à Casablanca, Derb Ghalef Derb Ghalef, Casablanca 113 m² 5 Pièces 3 Chambres 2 Salles de bains Ascenseur Nouvelle annonce de Vente d'un appartement à Casablanca, dans le quartier Mâarif. Cette propriété spacieuse offre une surface de 113.0m² au 6 étage Ce bien lumineux est idéal. Prix attractif de 1450000 Dhs Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Bel appartement à vendre à Gauthier. 4 pièces confortables...,3 000 000 DH,3000000,200,15000.0,4,3.0,4,,https://www.mubawab.ma/fr/a/8059515/bel-appartement-%C3%A0-vendre-%C3%A0-gauthier-4-pi%C3%A8ces-confortables-bien-meubl%C3%A9,"3 000 000 DH Bel appartement à vendre à Gauthier. 4 pièces confortables... Gauthier, Casablanca 200 m² 4 Pièces 3 Chambres 4 Salles de bains Garage Ascenseur Concierge Meublé Cheminée Climatisation Cuisine équipée Affaire à saisir pour cet appartement à vendre. Prix 3 000 000 DH. 3 chambres à coucher, 4 salles de bains, 200 m². 4 pièces lumineuses. 1er étage. Moins de 20 ans. Type de sol: Parquet. Meublé. Cet appartement est proposé à la vente à Gauthier. Profitez du confort de la cheminée et de la climatisation. La résidence dispose d'un service de concierge. Cuisine bien équipée. Contactez-nous si vous êtes intéressé par cet appartement à Casablanc... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,57,Appartements spacieux avec terrasse et garage,1 800 000 DH,1800000,152,11842.11,3,2.0,2,,https://www.mubawab.ma/fr/a/8180591/appartements-spacieux-avec-terrasse-et-garage,"1 800 000 DH Appartements spacieux avec terrasse et garage Les Hôpitaux, Casablanca 152 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Four Machine à laver Opportunité rare au cœur du quartier recherché des Hôpitaux à Casablanca ! Nous vous proposons deux superbes appartements à la vente, situés dans une résidence sécurisée, calme et bien entretenue, proches de toutes les commodités (écoles, transports, commerces, cliniques…). Appartement 1 : Idéal pour petite famille ou investissement locatif 2 chambres salon Cuisine équipée Terrasse ensoleillée Salle de bain toilettes invités Place de gar... Contacter Appelez WhatsApp"
